진료년도,상병구분,시도,시군구,성별,환자수,입내원일수,요양급여비용
2020,ADHD, 충남 , 예산군 , 여 ,10,70,6204780
2020,ADHD, 충남 , 청양군 , 남 ,0,0,0
2020,ADHD, 충남 , 청양군 , 여 ,0,0,0
2020,ADHD, 충남 , 홍성군 , 남 ,17,142,10355590
2020,ADHD, 충남 , 홍성군 , 여 ,0,0,0
2020,ADHD, 충남 , 태안군 , 남 ,0,0,0
2020,ADHD, 충남 , 태안군 , 여 ,0,0,0
2020,ADHD, 충남 , 천안서북구 , 남 ,291,2113,167533390
2020,ADHD, 충남 , 천안서북구 , 여 ,157,1302,107359410
2020,ADHD, 충남 , 천안동남구 , 남 ,331,1759,163536810
2020,ADHD, 충남 , 천안동남구 , 여 ,91,388,30033600
2020,ADHD, 충남 , 공주시 , 남 ,128,870,91834060
2020,ADHD, 충남 , 공주시 , 여 ,18,82,8680140
2020,ADHD, 충남 , 보령시 , 남 ,16,81,1466390
2020,ADHD, 충남 , 보령시 , 여 ,0,0,0
2020,ADHD, 충남 , 아산시 , 남 ,437,3490,170095790
2020,ADHD, 충남 , 아산시 , 여 ,99,818,48432260
2020,ADHD, 충남 , 서산시 , 남 ,48,329,8742490
2020,ADHD, 충남 , 서산시 , 여 ,0,0,0
2020,ADHD, 충남 , 논산시 , 남 ,24,75,4901130
2020,ADHD, 충남 , 논산시 , 여 ,0,0,0
2020,ADHD, 충남 , 계룡시 , 남 ,0,0,0
2020,ADHD, 충남 , 계룡시 , 여 ,0,0,0
2020,ADHD, 충남 , 당진시 , 남 ,131,1066,71263800
2020,ADHD, 충남 , 당진시 , 여 ,24,172,10327600
2020,ADHD, 전북 , 고창군 , 남 ,0,0,0
2020,ADHD, 전북 , 고창군 , 여 ,0,0,0
2020,ADHD, 전북 , 무주군 , 남 ,0,0,0
2020,ADHD, 전북 , 무주군 , 여 ,0,0,0
2020,ADHD, 전북 , 부안군 , 남 ,0,0,0
2020,ADHD, 전북 , 부안군 , 여 ,0,0,0
2020,ADHD, 전북 , 순창군 , 남 ,0,0,0
2020,ADHD, 전북 , 순창군 , 여 ,0,0,0
2020,ADHD, 전북 , 완주군 , 남 ,16,288,26198850
2020,ADHD, 전북 , 완주군 , 여 ,0,0,0
2020,ADHD, 전북 , 임실군 , 남 ,0,0,0
2020,ADHD, 전북 , 임실군 , 여 ,0,0,0
2020,ADHD, 전북 , 장수군 , 남 ,0,0,0
2020,ADHD, 전북 , 장수군 , 여 ,0,0,0
2020,ADHD, 전북 , 진안군 , 남 ,0,0,0
2020,ADHD, 전북 , 진안군 , 여 ,0,0,0
2020,ADHD, 전북 , 군산시 , 남 ,93,712,52171130
2020,ADHD, 전북 , 군산시 , 여 ,22,141,10441170
2020,ADHD, 전북 , 남원시 , 남 ,0,0,0
2020,ADHD, 전북 , 남원시 , 여 ,0,0,0
2020,ADHD, 전북 , 익산시 , 남 ,129,762,66101930
2020,ADHD, 전북 , 익산시 , 여 ,41,225,20701530
2020,ADHD, 전북 , 전주완산구 , 남 ,479,3871,192104290
2020,ADHD, 전북 , 전주완산구 , 여 ,128,871,45683130
2020,ADHD, 전북 , 전주덕진구 , 남 ,313,1654,114584900
2020,ADHD, 전북 , 전주덕진구 , 여 ,77,364,26628980
2020,ADHD, 전북 , 정읍시 , 남 ,37,195,10420140
2020,ADHD, 전북 , 정읍시 , 여 ,0,0,0
2020,ADHD, 전북 , 김제시 , 남 ,0,0,0
2020,ADHD, 전북 , 김제시 , 여 ,0,0,0
2020,ADHD, 전남 , 강진군 , 남 ,11,94,8980850
2020,ADHD, 전남 , 강진군 , 여 ,0,0,0
2020,ADHD, 전남 , 고흥군 , 남 ,14,125,5714040
2020,ADHD, 전남 , 고흥군 , 여 ,0,0,0
2020,ADHD, 전남 , 곡성군 , 남 ,0,0,0
2020,ADHD, 전남 , 곡성군 , 여 ,0,0,0
2020,ADHD, 전남 , 구례군 , 남 ,0,0,0
2020,ADHD, 전남 , 구례군 , 여 ,0,0,0
2020,ADHD, 전남 , 담양군 , 남 ,0,0,0
2020,ADHD, 전남 , 담양군 , 여 ,0,0,0
2020,ADHD, 전남 , 무안군 , 남 ,0,0,0
2020,ADHD, 전남 , 무안군 , 여 ,0,0,0
2020,ADHD, 전남 , 보성군 , 남 ,0,0,0
2020,ADHD, 전남 , 보성군 , 여 ,0,0,0
2020,ADHD, 전남 , 신안군 , 남 ,0,0,0
2020,ADHD, 전남 , 신안군 , 여 ,0,0,0
2020,ADHD, 전남 , 영광군 , 남 ,15,69,4178410
2020,ADHD, 전남 , 영광군 , 여 ,0,0,0
2020,ADHD, 전남 , 영암군 , 남 ,0,0,0
2020,ADHD, 전남 , 영암군 , 여 ,0,0,0
2020,ADHD, 전남 , 완도군 , 남 ,0,0,0
2020,ADHD, 전남 , 완도군 , 여 ,0,0,0
2020,ADHD, 전남 , 장성군 , 남 ,0,0,0
2020,ADHD, 전남 , 장성군 , 여 ,0,0,0
2020,ADHD, 전남 , 장흥군 , 남 ,0,0,0
2020,ADHD, 전남 , 장흥군 , 여 ,0,0,0
2020,ADHD, 전남 , 진도군 , 남 ,0,0,0
2020,ADHD, 전남 , 진도군 , 여 ,0,0,0
2020,ADHD, 전남 , 함평군 , 남 ,0,0,0
2020,ADHD, 전남 , 함평군 , 여 ,0,0,0
2020,ADHD, 전남 , 해남군 , 남 ,16,72,3847610
2020,ADHD, 전남 , 해남군 , 여 ,0,0,0
2020,ADHD, 전남 , 화순군 , 남 ,0,0,0
2020,ADHD, 전남 , 화순군 , 여 ,0,0,0
2020,ADHD, 전남 , 나주시 , 남 ,50,272,28086440
2020,ADHD, 전남 , 나주시 , 여 ,11,78,7464450
2020,ADHD, 전남 , 목포시 , 남 ,213,1598,107795780
2020,ADHD, 전남 , 목포시 , 여 ,67,469,34236990
2020,ADHD, 전남 , 순천시 , 남 ,213,1761,144843210
2020,ADHD, 전남 , 순천시 , 여 ,68,495,34257700
2020,ADHD, 전남 , 여수시 , 남 ,165,1315,73439210
2020,ADHD, 전남 , 여수시 , 여 ,56,405,19912940
2020,ADHD, 전남 , 광양시 , 남 ,149,1046,58103730
2020,ADHD, 전남 , 광양시 , 여 ,38,224,12675260
2020,ADHD, 경북 , 고령군 , 남 ,0,0,0
2020,ADHD, 경북 , 고령군 , 여 ,0,0,0
2020,ADHD, 경북 , 군위군 , 남 ,0,0,0
2020,ADHD, 경북 , 군위군 , 여 ,0,0,0
2020,ADHD, 경북 , 봉화군 , 남 ,0,0,0
2020,ADHD, 경북 , 봉화군 , 여 ,0,0,0
2020,ADHD, 경북 , 성주군 , 남 ,0,0,0
2020,ADHD, 경북 , 성주군 , 여 ,0,0,0
2020,ADHD, 경북 , 영덕군 , 남 ,0,0,0
2020,ADHD, 경북 , 영덕군 , 여 ,0,0,0
2020,ADHD, 경북 , 영양군 , 남 ,0,0,0
2020,ADHD, 경북 , 영양군 , 여 ,0,0,0
2020,ADHD, 경북 , 예천군 , 남 ,0,0,0
2020,ADHD, 경북 , 예천군 , 여 ,0,0,0
2020,ADHD, 경북 , 울릉군 , 남 ,0,0,0
2020,ADHD, 경북 , 울릉군 , 여 ,0,0,0
2020,ADHD, 경북 , 울진군 , 남 ,0,0,0
2020,ADHD, 경북 , 울진군 , 여 ,0,0,0
2020,ADHD, 경북 , 의성군 , 남 ,0,0,0
2020,ADHD, 경북 , 의성군 , 여 ,0,0,0
2020,ADHD, 경북 , 청도군 , 남 ,0,0,0
2020,ADHD, 경북 , 청도군 , 여 ,0,0,0
2020,ADHD, 경북 , 청송군 , 남 ,0,0,0
2020,ADHD, 경북 , 청송군 , 여 ,0,0,0
2020,ADHD, 경북 , 칠곡군 , 남 ,0,0,0
2020,ADHD, 경북 , 칠곡군 , 여 ,0,0,0
2020,ADHD, 경북 , 경주시 , 남 ,127,1157,87479370
2020,ADHD, 경북 , 경주시 , 여 ,32,248,17402810
2020,ADHD, 경북 , 구미시 , 남 ,403,2907,263553360
2020,ADHD, 경북 , 구미시 , 여 ,121,672,63604870
2020,ADHD, 경북 , 김천시 , 남 ,30,180,11440780
2020,ADHD, 경북 , 김천시 , 여 ,0,0,0
2020,ADHD, 경북 , 안동시 , 남 ,66,444,37800460
2020,ADHD, 경북 , 안동시 , 여 ,16,91,6249280
2020,ADHD, 경북 , 영주시 , 남 ,23,225,8012640
2020,ADHD, 경북 , 영주시 , 여 ,0,0,0
2020,ADHD, 경북 , 영천시 , 남 ,0,0,0
2020,ADHD, 경북 , 영천시 , 여 ,0,0,0
2020,ADHD, 경북 , 포항남구 , 남 ,92,501,21639960
2020,ADHD, 경북 , 포항남구 , 여 ,21,92,4617130
2020,ADHD, 경북 , 포항북구 , 남 ,259,2273,156670670
2020,ADHD, 경북 , 포항북구 , 여 ,65,467,32287940
2020,ADHD, 경북 , 문경시 , 남 ,11,31,882400
2020,ADHD, 경북 , 문경시 , 여 ,0,0,0
2020,ADHD, 경북 , 상주시 , 남 ,14,72,1656870
2020,ADHD, 경북 , 상주시 , 여 ,0,0,0
2020,ADHD, 경북 , 경산시 , 남 ,104,734,67292680
2020,ADHD, 경북 , 경산시 , 여 ,26,186,14420990
2020,ADHD, 경남 , 거창군 , 남 ,0,0,0
2020,ADHD, 경남 , 거창군 , 여 ,0,0,0
2020,ADHD, 경남 , 고성군 , 남 ,0,0,0
2020,ADHD, 경남 , 고성군 , 여 ,0,0,0
2020,ADHD, 경남 , 남해군 , 남 ,0,0,0
2020,ADHD, 경남 , 남해군 , 여 ,0,0,0
2020,ADHD, 경남 , 산청군 , 남 ,0,0,0
2020,ADHD, 경남 , 산청군 , 여 ,0,0,0
2020,ADHD, 경남 , 의령군 , 남 ,0,0,0
2020,ADHD, 경남 , 의령군 , 여 ,0,0,0
2020,ADHD, 경남 , 창녕군 , 남 ,17,379,23457860
2020,ADHD, 경남 , 창녕군 , 여 ,0,0,0
2020,ADHD, 경남 , 하동군 , 남 ,0,0,0
2020,ADHD, 경남 , 하동군 , 여 ,0,0,0
2020,ADHD, 경남 , 함안군 , 남 ,0,0,0
2020,ADHD, 경남 , 함안군 , 여 ,0,0,0
2020,ADHD, 경남 , 함양군 , 남 ,0,0,0
2020,ADHD, 경남 , 함양군 , 여 ,0,0,0
2020,ADHD, 경남 , 합천군 , 남 ,0,0,0
2020,ADHD, 경남 , 합천군 , 여 ,0,0,0
2020,ADHD, 경남 , 김해시 , 남 ,425,2922,184938580
2020,ADHD, 경남 , 김해시 , 여 ,136,758,46990740
2020,ADHD, 경남 , 사천시 , 남 ,11,72,8515620
2020,ADHD, 경남 , 사천시 , 여 ,0,0,0
2020,ADHD, 경남 , 진주시 , 남 ,444,2898,127059670
2020,ADHD, 경남 , 진주시 , 여 ,100,687,29869890
2020,ADHD, 경남 , 창원마산회원구 , 남 ,326,1490,98264950
2020,ADHD, 경남 , 창원마산회원구 , 여 ,112,632,46045340
2020,ADHD, 경남 , 창원마산합포구 , 남 ,25,130,8363410
2020,ADHD, 경남 , 창원마산합포구 , 여 ,12,63,4237020
2020,ADHD, 경남 , 창원진해구 , 남 ,24,89,3625990
2020,ADHD, 경남 , 창원진해구 , 여 ,0,0,0
2020,ADHD, 경남 , 창원의창구 , 남 ,190,1524,82553680
2020,ADHD, 경남 , 창원의창구 , 여 ,79,531,27033000
2020,ADHD, 경남 , 창원성산구 , 남 ,302,1558,80245870
2020,ADHD, 경남 , 창원성산구 , 여 ,88,479,25358570
2020,ADHD, 경남 , 통영시 , 남 ,54,409,14875340
2020,ADHD, 경남 , 통영시 , 여 ,16,115,4530560
2020,ADHD, 경남 , 밀양시 , 남 ,0,0,0
2020,ADHD, 경남 , 밀양시 , 여 ,0,0,0
2020,ADHD, 경남 , 거제시 , 남 ,146,1325,86126950
2020,ADHD, 경남 , 거제시 , 여 ,32,188,7373570
2020,ADHD, 경남 , 양산시 , 남 ,563,2992,202095770
2020,ADHD, 경남 , 양산시 , 여 ,158,839,64849990
2020,ADHD, 제주 , 서귀포시 , 남 ,137,1198,60622600
2020,ADHD, 제주 , 서귀포시 , 여 ,54,387,20232720
2020,ADHD, 제주 , 제주시 , 남 ,606,4393,357299500
2020,ADHD, 제주 , 제주시 , 여 ,206,1507,109140940
2020,ADHD, 세종 , 세종시 , 남 ,464,3359,206325850
2020,ADHD, 세종 , 세종시 , 여 ,155,987,61812210
2021,ADHD, 서울 , 강남구 , 남 ,3245,26350,2103090450
2021,ADHD, 서울 , 강남구 , 여 ,1752,13459,1150033500
2021,ADHD, 서울 , 강동구 , 남 ,1175,11332,655198870
2021,ADHD, 서울 , 강동구 , 여 ,482,3740,229827900
2021,ADHD, 서울 , 강서구 , 남 ,992,7817,511286710
2021,ADHD, 서울 , 강서구 , 여 ,402,2883,206763070
2021,ADHD, 서울 , 관악구 , 남 ,672,5228,464754970
2021,ADHD, 서울 , 관악구 , 여 ,426,3174,293093920
2021,ADHD, 서울 , 구로구 , 남 ,938,6955,401217480
2021,ADHD, 서울 , 구로구 , 여 ,572,4388,257285630
2021,ADHD, 서울 , 도봉구 , 남 ,229,2938,241089240
2021,ADHD, 서울 , 도봉구 , 여 ,89,585,40352590
2021,ADHD, 서울 , 동대문구 , 남 ,676,6884,600171770
2021,ADHD, 서울 , 동대문구 , 여 ,334,3088,262109140
2021,ADHD, 서울 , 동작구 , 남 ,826,6491,575385320
2021,ADHD, 서울 , 동작구 , 여 ,401,3027,266092020
2021,ADHD, 서울 , 마포구 , 남 ,1093,10626,690839800
2021,ADHD, 서울 , 마포구 , 여 ,679,5114,336773230
2021,ADHD, 서울 , 서대문구 , 남 ,873,3885,449346970
2021,ADHD, 서울 , 서대문구 , 여 ,272,1386,138702060
2021,ADHD, 서울 , 성동구 , 남 ,430,2890,227066260
2021,ADHD, 서울 , 성동구 , 여 ,191,1117,89607010
2021,ADHD, 서울 , 성북구 , 남 ,983,7202,374566760
2021,ADHD, 서울 , 성북구 , 여 ,388,2794,149160470
2021,ADHD, 서울 , 영등포구 , 남 ,624,4507,384793240
2021,ADHD, 서울 , 영등포구 , 여 ,302,2132,180272180
2021,ADHD, 서울 , 용산구 , 남 ,314,2068,208723880
2021,ADHD, 서울 , 용산구 , 여 ,216,1301,123513720
2021,ADHD, 서울 , 은평구 , 남 ,694,5138,349221820
2021,ADHD, 서울 , 은평구 , 여 ,363,2479,177188560
2021,ADHD, 서울 , 종로구 , 남 ,1724,8549,981745430
2021,ADHD, 서울 , 종로구 , 여 ,741,4048,386705850
2021,ADHD, 서울 , 중구 , 남 ,224,1507,124100830
2021,ADHD, 서울 , 중구 , 여 ,153,863,84176040
2021,ADHD, 서울 , 송파구 , 남 ,2583,21708,2062001230
2021,ADHD, 서울 , 송파구 , 여 ,1204,9731,959638610
2021,ADHD, 서울 , 중랑구 , 남 ,722,6842,455330630
2021,ADHD, 서울 , 중랑구 , 여 ,580,5068,278528270
2021,ADHD, 서울 , 양천구 , 남 ,1021,7666,515456670
2021,ADHD, 서울 , 양천구 , 여 ,396,2963,209593090
2021,ADHD, 서울 , 서초구 , 남 ,1902,14386,1225070210
2021,ADHD, 서울 , 서초구 , 여 ,997,7196,696705870
2021,ADHD, 서울 , 노원구 , 남 ,1430,11456,807703150
2021,ADHD, 서울 , 노원구 , 여 ,560,4422,285229180
2021,ADHD, 서울 , 광진구 , 남 ,1163,7894,477210170
2021,ADHD, 서울 , 광진구 , 여 ,677,4567,388085340
2021,ADHD, 서울 , 강북구 , 남 ,179,1502,144498470
2021,ADHD, 서울 , 강북구 , 여 ,91,651,61429270
2021,ADHD, 서울 , 금천구 , 남 ,117,757,77586670
2021,ADHD, 서울 , 금천구 , 여 ,75,580,64771790
2021,ADHD, 부산 , 부산남구 , 남 ,287,1973,216039810
2021,ADHD, 부산 , 부산남구 , 여 ,113,760,76877120
2021,ADHD, 부산 , 부산동구 , 남 ,50,204,12132290
2021,ADHD, 부산 , 부산동구 , 여 ,29,134,10505370
2021,ADHD, 부산 , 부산동래구 , 남 ,623,7295,392832640
2021,ADHD, 부산 , 부산동래구 , 여 ,305,2856,189388680
2021,ADHD, 부산 , 부산진구 , 남 ,2823,30648,1953809710
2021,ADHD, 부산 , 부산진구 , 여 ,892,9207,570798470
2021,ADHD, 부산 , 부산북구 , 남 ,122,1286,74277100
2021,ADHD, 부산 , 부산북구 , 여 ,67,459,23560740
2021,ADHD, 부산 , 부산서구 , 남 ,263,1650,141230550
2021,ADHD, 부산 , 부산서구 , 여 ,83,651,62947200
2021,ADHD, 부산 , 부산영도구 , 남 ,0,0,0
2021,ADHD, 부산 , 부산영도구 , 여 ,0,0,0
2021,ADHD, 부산 , 부산중구 , 남 ,20,138,12946030
2021,ADHD, 부산 , 부산중구 , 여 ,25,254,23336510
2021,ADHD, 부산 , 부산해운대구 , 남 ,1512,14192,776726530
2021,ADHD, 부산 , 부산해운대구 , 여 ,542,4307,265827770
2021,ADHD, 부산 , 부산사하구 , 남 ,216,2023,145222870
2021,ADHD, 부산 , 부산사하구 , 여 ,101,819,57797590
2021,ADHD, 부산 , 부산금정구 , 남 ,84,456,30898500
2021,ADHD, 부산 , 부산금정구 , 여 ,37,192,10682110
2021,ADHD, 부산 , 부산강서구 , 남 ,25,170,15295720
2021,ADHD, 부산 , 부산강서구 , 여 ,18,143,13104170
2021,ADHD, 부산 , 부산연제구 , 남 ,531,4742,261858770
2021,ADHD, 부산 , 부산연제구 , 여 ,159,1172,64001190
2021,ADHD, 부산 , 부산수영구 , 남 ,92,815,60235100
2021,ADHD, 부산 , 부산수영구 , 여 ,79,583,47977920
2021,ADHD, 부산 , 부산사상구 , 남 ,353,2762,204639620
2021,ADHD, 부산 , 부산사상구 , 여 ,147,1112,87800700
2021,ADHD, 부산 , 부산기장군 , 남 ,222,2247,208503140
2021,ADHD, 부산 , 부산기장군 , 여 ,79,721,62170140
2021,ADHD, 인천 , 인천미추홀구 , 남 ,151,1181,74275470
2021,ADHD, 인천 , 인천미추홀구 , 여 ,61,356,19549920
2021,ADHD, 인천 , 인천동구 , 남 ,19,75,4647500
2021,ADHD, 인천 , 인천동구 , 여 ,0,0,0
2021,ADHD, 인천 , 인천부평구 , 남 ,362,3127,281115720
2021,ADHD, 인천 , 인천부평구 , 여 ,117,857,69276620
2021,ADHD, 인천 , 인천중구 , 남 ,300,1717,148511230
2021,ADHD, 인천 , 인천중구 , 여 ,118,645,54202130
2021,ADHD, 인천 , 인천서구 , 남 ,540,3776,301867760
2021,ADHD, 인천 , 인천서구 , 여 ,230,1447,106238540
2021,ADHD, 인천 , 인천남동구 , 남 ,852,6579,371616780
2021,ADHD, 인천 , 인천남동구 , 여 ,409,2747,188142660
2021,ADHD, 인천 , 인천연수구 , 남 ,624,5262,403326340
2021,ADHD, 인천 , 인천연수구 , 여 ,221,1811,132386910
2021,ADHD, 인천 , 인천계양구 , 남 ,361,3199,163772150
2021,ADHD, 인천 , 인천계양구 , 여 ,98,728,40801230
2021,ADHD, 인천 , 인천강화군 , 남 ,0,0,0
2021,ADHD, 인천 , 인천강화군 , 여 ,0,0,0
2021,ADHD, 인천 , 인천옹진군 , 남 ,0,0,0
2021,ADHD, 인천 , 인천옹진군 , 여 ,0,0,0
2021,ADHD, 대구 , 대구남구 , 남 ,432,2981,273958480
2021,ADHD, 대구 , 대구남구 , 여 ,130,982,120223430
2021,ADHD, 대구 , 대구동구 , 남 ,158,1416,110106200
2021,ADHD, 대구 , 대구동구 , 여 ,52,299,24905010
2021,ADHD, 대구 , 대구북구 , 남 ,760,4957,335294240
2021,ADHD, 대구 , 대구북구 , 여 ,247,1520,113361700
2021,ADHD, 대구 , 대구서구 , 남 ,53,468,24340680
2021,ADHD, 대구 , 대구서구 , 여 ,12,76,4647880
2021,ADHD, 대구 , 대구수성구 , 남 ,1476,13270,970456340
2021,ADHD, 대구 , 대구수성구 , 여 ,553,4947,403454380
2021,ADHD, 대구 , 대구중구 , 남 ,510,4473,404208510
2021,ADHD, 대구 , 대구중구 , 여 ,174,1332,122958490
2021,ADHD, 대구 , 대구달서구 , 남 ,563,4849,425029830
2021,ADHD, 대구 , 대구달서구 , 여 ,186,1198,95929810
2021,ADHD, 대구 , 대구달성군 , 남 ,135,1106,84444570
2021,ADHD, 대구 , 대구달성군 , 여 ,82,654,52073900
2021,ADHD, 광주 , 광주동구 , 남 ,294,2205,159772540
2021,ADHD, 광주 , 광주동구 , 여 ,104,637,52089260
2021,ADHD, 광주 , 광주북구 , 남 ,566,5580,335375730
2021,ADHD, 광주 , 광주북구 , 여 ,181,1975,122994540
2021,ADHD, 광주 , 광주서구 , 남 ,489,4170,199927650
2021,ADHD, 광주 , 광주서구 , 여 ,333,2639,213030970
2021,ADHD, 광주 , 광주광산구 , 남 ,67,592,41850600
2021,ADHD, 광주 , 광주광산구 , 여 ,27,250,19611910
2021,ADHD, 광주 , 광주남구 , 남 ,212,1844,144218350
2021,ADHD, 광주 , 광주남구 , 여 ,61,576,39672530
2021,ADHD, 대전 , 대전유성구 , 남 ,204,1292,86045190
2021,ADHD, 대전 , 대전유성구 , 여 ,129,734,54125610
2021,ADHD, 대전 , 대전대덕구 , 남 ,53,490,35257630
2021,ADHD, 대전 , 대전대덕구 , 여 ,48,390,29798580
2021,ADHD, 대전 , 대전서구 , 남 ,1248,10462,677455820
2021,ADHD, 대전 , 대전서구 , 여 ,535,4312,291853350
2021,ADHD, 대전 , 대전동구 , 남 ,28,123,7354160
2021,ADHD, 대전 , 대전동구 , 여 ,0,0,0
2021,ADHD, 대전 , 대전중구 , 남 ,471,3076,197360320
2021,ADHD, 대전 , 대전중구 , 여 ,175,1194,86240710
2021,ADHD, 울산 , 울산남구 , 남 ,1634,14301,945486140
2021,ADHD, 울산 , 울산남구 , 여 ,537,4332,261303710
2021,ADHD, 울산 , 울산동구 , 남 ,88,582,90859910
2021,ADHD, 울산 , 울산동구 , 여 ,20,134,20426980
2021,ADHD, 울산 , 울산중구 , 남 ,78,497,43312750
2021,ADHD, 울산 , 울산중구 , 여 ,16,136,9788440
2021,ADHD, 울산 , 울산북구 , 남 ,60,363,21509230
2021,ADHD, 울산 , 울산북구 , 여 ,33,202,12775750
2021,ADHD, 울산 , 울산울주군 , 남 ,10,49,2536600
2021,ADHD, 울산 , 울산울주군 , 여 ,0,0,0
2021,ADHD, 경기 , 가평군 , 남 ,0,0,0
2021,ADHD, 경기 , 가평군 , 여 ,0,0,0
2021,ADHD, 경기 , 양평군 , 남 ,16,65,2192200
2021,ADHD, 경기 , 양평군 , 여 ,0,0,0
2021,ADHD, 경기 , 연천군 , 남 ,0,0,0
2021,ADHD, 경기 , 연천군 , 여 ,0,0,0
2021,ADHD, 경기 , 광명시 , 남 ,197,2004,188631440
2021,ADHD, 경기 , 광명시 , 여 ,72,799,72698880
2021,ADHD, 경기 , 동두천시 , 남 ,95,599,31400480
2021,ADHD, 경기 , 동두천시 , 여 ,43,305,14568510
2021,ADHD, 경기 , 부천시 , 남 ,1527,11956,891606530
2021,ADHD, 경기 , 부천시 , 여 ,589,4792,380155890
2021,ADHD, 경기 , 성남수정구 , 남 ,194,1456,120842680
2021,ADHD, 경기 , 성남수정구 , 여 ,121,837,65722950
2021,ADHD, 경기 , 성남중원구 , 남 ,126,1049,75603760
2021,ADHD, 경기 , 성남중원구 , 여 ,70,626,51418300
2021,ADHD, 경기 , 성남분당구 , 남 ,2921,22502,1380523590
2021,ADHD, 경기 , 성남분당구 , 여 ,1188,9170,588497970
2021,ADHD, 경기 , 수원권선구 , 남 ,131,806,46777660
2021,ADHD, 경기 , 수원권선구 , 여 ,69,410,25504800
2021,ADHD, 경기 , 수원장안구 , 남 ,324,3256,199557500
2021,ADHD, 경기 , 수원장안구 , 여 ,142,1161,72725710
2021,ADHD, 경기 , 수원팔달구 , 남 ,1086,7983,792146910
2021,ADHD, 경기 , 수원팔달구 , 여 ,669,4707,511759180
2021,ADHD, 경기 , 수원영통구 , 남 ,1340,8505,657530860
2021,ADHD, 경기 , 수원영통구 , 여 ,503,3121,224065640
2021,ADHD, 경기 , 안양만안구 , 남 ,140,1103,104755570
2021,ADHD, 경기 , 안양만안구 , 여 ,68,414,40331610
2021,ADHD, 경기 , 안양동안구 , 남 ,1317,10225,793538580
2021,ADHD, 경기 , 안양동안구 , 여 ,446,3708,292637800
2021,ADHD, 경기 , 의정부시 , 남 ,945,9350,702309720
2021,ADHD, 경기 , 의정부시 , 여 ,311,2763,195525600
2021,ADHD, 경기 , 과천시 , 남 ,0,0,0
2021,ADHD, 경기 , 과천시 , 여 ,0,0,0
2021,ADHD, 경기 , 구리시 , 남 ,316,2451,104968670
2021,ADHD, 경기 , 구리시 , 여 ,126,925,41866520
2021,ADHD, 경기 , 안산단원구 , 남 ,647,5729,343041180
2021,ADHD, 경기 , 안산단원구 , 여 ,176,1366,82069150
2021,ADHD, 경기 , 안산상록구 , 남 ,24,105,8973910
2021,ADHD, 경기 , 안산상록구 , 여 ,16,178,15958550
2021,ADHD, 경기 , 평택시 , 남 ,603,4828,336927200
2021,ADHD, 경기 , 평택시 , 여 ,227,1547,112943540
2021,ADHD, 경기 , 하남시 , 남 ,628,4552,537557740
2021,ADHD, 경기 , 하남시 , 여 ,354,2624,294290220
2021,ADHD, 경기 , 군포시 , 남 ,224,1902,180450550
2021,ADHD, 경기 , 군포시 , 여 ,100,750,64592760
2021,ADHD, 경기 , 남양주시 , 남 ,414,2946,193172050
2021,ADHD, 경기 , 남양주시 , 여 ,200,1092,82867820
2021,ADHD, 경기 , 의왕시 , 남 ,23,74,9682890
2021,ADHD, 경기 , 의왕시 , 여 ,0,0,0
2021,ADHD, 경기 , 시흥시 , 남 ,209,2029,141480070
2021,ADHD, 경기 , 시흥시 , 여 ,78,724,59830810
2021,ADHD, 경기 , 오산시 , 남 ,277,2363,206044750
2021,ADHD, 경기 , 오산시 , 여 ,84,679,60878320
2021,ADHD, 경기 , 고양덕양구 , 남 ,291,2086,134299370
2021,ADHD, 경기 , 고양덕양구 , 여 ,169,1242,93711750
2021,ADHD, 경기 , 고양일산서구 , 남 ,804,6659,307490670
2021,ADHD, 경기 , 고양일산서구 , 여 ,256,1907,87124950
2021,ADHD, 경기 , 고양일산동구 , 남 ,981,7415,448250000
2021,ADHD, 경기 , 고양일산동구 , 여 ,302,1988,128478770
2021,ADHD, 경기 , 용인기흥구 , 남 ,305,2508,165780150
2021,ADHD, 경기 , 용인기흥구 , 여 ,195,1806,131450310
2021,ADHD, 경기 , 용인수지구 , 남 ,837,7450,533280180
2021,ADHD, 경기 , 용인수지구 , 여 ,276,2161,139984990
